Time,X-stress,Y-stress-13883,Z-stress-13883,XY-stress-13883,YZ-stress-13883,ZX-stress-13883,Effective Stress (v-m)-13883, X-strain-13883, Y-strain-13883, Z-strain-13883, XY-strain-13883, YZ-strain-13883, ZX-strain-13883
21999.990234000000000,-0.000023946773581,-0.000021444126105,-0.000019898374376,-0.000000008764794,0.000000020651910,-0.000023917920771,0.000041577917727,-0.001505693187900,0.000016325027900,0.000956394476820,-0.000005330425665,0.000012559732568,-0.014546001330000
22999.988281000000000,-0.000015549045202,-0.000012729467016,-0.000010498960364,0.000000009798215,0.000000042847951,-0.000025035020371,0.000043582986109,-0.001700863940600,0.000013900479644,0.001370412646800,0.000005958914244,0.000026058551157,-0.015225380659000
23999.988281000000000,-0.000015691850422,-0.000012675133803,-0.000010218786883,0.000000006515164,0.000000058481024,-0.000025635508791,0.000044655265810,-0.001826053136000,0.000008603719834,0.001502463477700,0.000003962283245,0.000035566008592,-0.015590575524000
24999.986328000000000,-0.000017586533431,-0.000014348475815,-0.000011747501048,0.000000016190942,0.000000013337542,-0.000026720628739,0.000046558023314,-0.001958981389200,0.000010286119505,0.001592103391900,0.000009846736248,0.000008111402167,-0.016250504181000
25999.984375000000000,-0.000029710643503,-0.000026293921110,-0.000024031573048,0.000000016462348,0.000000067820856,-0.000027765567211,0.000048345806135,-0.002061694162000,0.000016230611436,0.001392107340500,0.000010011795894,0.000041246155888,-0.016885997728000
26999.998047000000000,-0.000033315223845,-0.000029649210774,-0.000027266329198,0.000000015867883,0.000000040758771,-0.000029109140087,0.000050694037782,-0.002214943291600,0.000014592635125,0.001463773078300,0.000009650264474,0.000024787988878,-0.017703110352000
27999.996094000000000,-0.000031297960959,-0.000027631735065,-0.000025133331292,0.000000036621866,0.000000029035780,-0.000028548205592,0.000049737809604,-0.002221664413800,0.000007999356967,0.001527436194000,0.000022272073693,0.000017658494471,-0.017361968756000
28999.994141000000000,-0.000027708847483,-0.000023794606022,-0.000020932197003,0.000000082560483,0.000000085941771,-0.000029022225135,0.000050612547057,-0.002364372601700,0.000016124447939,0.001756936777400,0.000050210255722,0.000052266626881,-0.017650250345000
29999.996094000000000,-0.000029073235055,-0.000024955803383,-0.000021876643586,0.000000060965100,0.000000029729476,-0.000029966095099,0.000052278363000,-0.002500137314200,0.000003933776497,0.001876565394900,0.000037076733861,0.000018080374502,-0.018224278465000
30999.982422000000000,-0.000032431165891,-0.000027908745324,-0.000024574068448,0.000000012896240,0.000000093571551,-0.000031838098948,0.000055566837545,-0.002740647411000,0.000009722267350,0.002037749625700,0.000007843019375,0.000056906777900,-0.019362762570000
