Time,X-stress-7168,Y-stress-7168,Z-stress-7168,XY-stress-7168,YZ-stress-7168,ZX-stress-7168,Effective Stress (v-m)-7168,Tresca (max shear stress)-7168,Maximum Principal Stress-7168,Minimum Principal Stress-7168,X-strain-7168,Y-strain-7168,Z-strain-7168,XY-strain-7168,YZ-strain-7168,ZX-strain-7168,Effective Strain-7168
27300.0000000000000000,-0.0001810000000000,-0.0001600000000000,-0.0001390000000000,-0.0000000402000000,0.0000000276000000,0.0000810000000000,0.0001450000000000,0.0000838000000000,-0.0000765000000000,-0.0002440000000000,0.2310000000000000,0.0010900000000000,-0.2360000000000000,0.0008880000000000,0.0021300000000000,0.6140000000000000,0.7580000000000000
27400.0000000000000000,-0.0001820000000000,-0.0001610000000000,-0.0001390000000000,-0.0000000426000000,0.0000000280000000,0.0000811000000000,0.0001450000000000,0.0000839000000000,-0.0000769000000000,-0.0002450000000000,0.2330000000000000,0.0011000000000000,-0.2380000000000000,0.0008850000000000,0.0021200000000000,0.6150000000000000,0.7610000000000000
27500.0000000000000000,-0.0001830000000000,-0.0001610000000000,-0.0001400000000000,-0.0000000422000000,0.0000000628000000,0.0000813000000000,0.0001460000000000,0.0000840000000000,-0.0000773000000000,-0.0002450000000000,0.2350000000000000,0.0011000000000000,-0.2400000000000000,0.0009320000000000,0.0021500000000000,0.6170000000000000,0.7630000000000000
27600.0000000000000000,-0.0001840000000000,-0.0001620000000000,-0.0001410000000000,-0.0000000455000000,0.0000001070000000,0.0000814000000000,0.0001460000000000,0.0000842000000000,-0.0000782000000000,-0.0002470000000000,0.2360000000000000,0.0011100000000000,-0.2410000000000000,0.0009760000000000,0.0021500000000000,0.6190000000000000,0.7660000000000000
27700.0000000000000000,-0.0001840000000000,-0.0001620000000000,-0.0001400000000000,-0.0000000466000000,0.0000000928000000,0.0000815000000000,0.0001460000000000,0.0000843000000000,-0.0000779000000000,-0.0002470000000000,0.2380000000000000,0.0011100000000000,-0.2440000000000000,0.0009560000000000,0.0021500000000000,0.6210000000000000,0.7690000000000000
27800.0000000000000000,-0.0001840000000000,-0.0001620000000000,-0.0001410000000000,-0.0000000481000000,0.0000000879000000,0.0000816000000000,0.0001460000000000,0.0000845000000000,-0.0000781000000000,-0.0002470000000000,0.2410000000000000,0.0011100000000000,-0.2460000000000000,0.0009440000000000,0.0021400000000000,0.6230000000000000,0.7720000000000000
27900.0000000000000000,-0.0001850000000000,-0.0001630000000000,-0.0001410000000000,-0.0000000429000000,0.0000000481000000,0.0000817000000000,0.0001470000000000,0.0000847000000000,-0.0000782000000000,-0.0002470000000000,0.2430000000000000,0.0011100000000000,-0.2480000000000000,0.0009370000000000,0.0021400000000000,0.6250000000000000,0.7750000000000000
28000.0000000000000000,-0.0001860000000000,-0.0001640000000000,-0.0001420000000000,-0.0000000466000000,0.0000000946000000,0.0000819000000000,0.0001470000000000,0.0000848000000000,-0.0000792000000000,-0.0002490000000000,0.2450000000000000,0.0011200000000000,-0.2500000000000000,0.0009800000000000,0.0021500000000000,0.6270000000000000,0.7780000000000000
28100.0000000000000000,-0.0001870000000000,-0.0001640000000000,-0.0001420000000000,-0.0000000483000000,0.0000000715000000,0.0000820000000000,0.0001470000000000,0.0000850000000000,-0.0000794000000000,-0.0002490000000000,0.2480000000000000,0.0011300000000000,-0.2540000000000000,0.0009690000000000,0.0021600000000000,0.6290000000000000,0.7820000000000000
28200.0000000000000000,-0.0001870000000000,-0.0001640000000000,-0.0001420000000000,-0.0000000526000000,0.0000000845000000,0.0000822000000000,0.0001480000000000,0.0000853000000000,-0.0000793000000000,-0.0002500000000000,0.2520000000000000,0.0011300000000000,-0.2570000000000000,0.0009640000000000,0.0021500000000000,0.6310000000000000,0.7860000000000000
28300.0000000000000000,-0.0001880000000000,-0.0001650000000000,-0.0001430000000000,-0.0000000510000000,0.0000000840000000,0.0000824000000000,0.0001480000000000,0.0000855000000000,-0.0000799000000000,-0.0002510000000000,0.2560000000000000,0.0011300000000000,-0.2610000000000000,0.0009670000000000,0.0021600000000000,0.6340000000000000,0.7900000000000000
28400.0000000000000000,-0.0001900000000000,-0.0001670000000000,-0.0001440000000000,-0.0000000602000000,0.0000001640000000,0.0000827000000000,0.0001490000000000,0.0000858000000000,-0.0000811000000000,-0.0002530000000000,0.2610000000000000,0.0011500000000000,-0.2660000000000000,0.0010200000000000,0.0021800000000000,0.6360000000000000,0.7950000000000000
28500.0000000000000000,-0.0001920000000000,-0.0001690000000000,-0.0001460000000000,-0.0000000675000000,0.0000001980000000,0.0000830000000000,0.0001490000000000,0.0000861000000000,-0.0000832000000000,-0.0002550000000000,0.2680000000000000,0.0011600000000000,-0.2730000000000000,0.0010500000000000,0.0022100000000000,0.6400000000000000,0.8020000000000000
28600.0000000000000000,-0.0001940000000000,-0.0001710000000000,-0.0001480000000000,-0.0000000691000000,0.0000001480000000,0.0000834000000000,0.0001500000000000,0.0000865000000000,-0.0000849000000000,-0.0002580000000000,0.2750000000000000,0.0011700000000000,-0.2800000000000000,0.0010200000000000,0.0021900000000000,0.6430000000000000,0.8090000000000000
28700.0000000000000000,-0.0001950000000000,-0.0001720000000000,-0.0001490000000000,-0.0000000619000000,0.0000000618000000,0.0000836000000000,0.0001500000000000,0.0000868000000000,-0.0000851000000000,-0.0002590000000000,0.2800000000000000,0.0011800000000000,-0.2850000000000000,0.0009740000000000,0.0021800000000000,0.6460000000000000,0.8140000000000000
28800.0000000000000000,-0.0001960000000000,-0.0001730000000000,-0.0001500000000000,-0.0000000695000000,0.0000001540000000,0.0000838000000000,0.0001510000000000,0.0000870000000000,-0.0000861000000000,-0.0002600000000000,0.2830000000000000,0.0011900000000000,-0.2880000000000000,0.0010300000000000,0.0022000000000000,0.6480000000000000,0.8170000000000000
28900.0000000000000000,-0.0001970000000000,-0.0001730000000000,-0.0001500000000000,-0.0000000807000000,0.0000002660000000,0.0000840000000000,0.0001510000000000,0.0000872000000000,-0.0000865000000000,-0.0002610000000000,0.2850000000000000,0.0012000000000000,-0.2910000000000000,0.0011200000000000,0.0022500000000000,0.6490000000000000,0.8200000000000000
29000.0000000000000000,-0.0001980000000000,-0.0001740000000000,-0.0001510000000000,-0.0000000764000000,0.0000002450000000,0.0000841000000000,0.0001510000000000,0.0000873000000000,-0.0000869000000000,-0.0002620000000000,0.2880000000000000,0.0012000000000000,-0.2930000000000000,0.0011300000000000,0.0022400000000000,0.6510000000000000,0.8230000000000000
29100.0000000000000000,-0.0001970000000000,-0.0001730000000000,-0.0001500000000000,-0.0000000611000000,0.0000001000000000,0.0000842000000000,0.0001520000000000,0.0000875000000000,-0.0000862000000000,-0.0002610000000000,0.2900000000000000,0.0012000000000000,-0.2960000000000000,0.0010500000000000,0.0022100000000000,0.6530000000000000,0.8260000000000000
29200.0000000000000000,-0.0001970000000000,-0.0001730000000000,-0.0001500000000000,-0.0000000562000000,0.0000000631000000,0.0000843000000000,0.0001520000000000,0.0000876000000000,-0.0000859000000000,-0.0002610000000000,0.2920000000000000,0.0011900000000000,-0.2980000000000000,0.0010200000000000,0.0021800000000000,0.6540000000000000,0.8290000000000000
29300.0000000000000000,-0.0001980000000000,-0.0001740000000000,-0.0001500000000000,-0.0000000596000000,0.0000001080000000,0.0000844000000000,0.0001520000000000,0.0000878000000000,-0.0000864000000000,-0.0002620000000000,0.2940000000000000,0.0012000000000000,-0.3000000000000000,0.0010700000000000,0.0022100000000000,0.6560000000000000,0.8320000000000000
29400.0000000000000000,-0.0001990000000000,-0.0001750000000000,-0.0001510000000000,-0.0000000718000000,0.0000002470000000,0.0000846000000000,0.0001520000000000,0.0000879000000000,-0.0000873000000000,-0.0002630000000000,0.2970000000000000,0.0012100000000000,-0.3020000000000000,0.0011700000000000,0.0022300000000000,0.6580000000000000,0.8340000000000000
29500.0000000000000000,-0.0002000000000000,-0.0001750000000000,-0.0001510000000000,-0.0000000717000000,0.0000002440000000,0.0000847000000000,0.0001530000000000,0.0000881000000000,-0.0000871000000000,-0.0002630000000000,0.2990000000000000,0.0012100000000000,-0.3040000000000000,0.0011700000000000,0.0022400000000000,0.6590000000000000,0.8370000000000000
29600.0000000000000000,-0.0001990000000000,-0.0001750000000000,-0.0001500000000000,-0.0000000585000000,0.0000001170000000,0.0000848000000000,0.0001530000000000,0.0000883000000000,-0.0000867000000000,-0.0002630000000000,0.3010000000000000,0.0012000000000000,-0.3060000000000000,0.0011000000000000,0.0021900000000000,0.6610000000000000,0.8400000000000000
29700.0000000000000000,-0.0001990000000000,-0.0001740000000000,-0.0001500000000000,-0.0000000445000000,0.0000000091200000,0.0000849000000000,0.0001530000000000,0.0000884000000000,-0.0000863000000000,-0.0002630000000000,0.3030000000000000,0.0012000000000000,-0.3090000000000000,0.0010500000000000,0.0021700000000000,0.6620000000000000,0.8420000000000000
29800.0000000000000000,-0.0002000000000000,-0.0001750000000000,-0.0001510000000000,-0.0000000534000000,0.0000001070000000,0.0000850000000000,0.0001530000000000,0.0000886000000000,-0.0000870000000000,-0.0002640000000000,0.3050000000000000,0.0012100000000000,-0.3110000000000000,0.0011200000000000,0.0021900000000000,0.6640000000000000,0.8450000000000000
29900.0000000000000000,-0.0002010000000000,-0.0001760000000000,-0.0001520000000000,-0.0000000626000000,0.0000002020000000,0.0000851000000000,0.0001540000000000,0.0000887000000000,-0.0000878000000000,-0.0002650000000000,0.3070000000000000,0.0012100000000000,-0.3130000000000000,0.0011800000000000,0.0022300000000000,0.6650000000000000,0.8480000000000000
30000.0000000000000000,-0.0002020000000000,-0.0001770000000000,-0.0001520000000000,-0.0000000566000000,0.0000001650000000,0.0000852000000000,0.0001540000000000,0.0000889000000000,-0.0000882000000000,-0.0002660000000000,0.3100000000000000,0.0012200000000000,-0.3150000000000000,0.0011800000000000,0.0022000000000000,0.6670000000000000,0.8500000000000000
30100.0000000000000000,-0.0002020000000000,-0.0001760000000000,-0.0001510000000000,-0.0000000398000000,0.0000000017200000,0.0000854000000000,0.0001540000000000,0.0000890000000000,-0.0000876000000000,-0.0002660000000000,0.3120000000000000,0.0012100000000000,-0.3180000000000000,0.0010900000000000,0.0021700000000000,0.6680000000000000,0.8530000000000000
30200.0000000000000000,-0.0002030000000000,-0.0001770000000000,-0.0001520000000000,-0.0000000383000000,-0.0000000257000000,0.0000855000000000,0.0001550000000000,0.0000892000000000,-0.0000881000000000,-0.0002670000000000,0.3150000000000000,0.0012200000000000,-0.3200000000000000,0.0010800000000000,0.0021600000000000,0.6700000000000000,0.8560000000000000
30300.0000000000000000,-0.0002030000000000,-0.0001770000000000,-0.0001520000000000,-0.0000000452000000,0.0000000306000000,0.0000856000000000,0.0001550000000000,0.0000894000000000,-0.0000878000000000,-0.0002670000000000,0.3170000000000000,0.0012200000000000,-0.3230000000000000,0.0011200000000000,0.0021800000000000,0.6710000000000000,0.8590000000000000
30400.0000000000000000,-0.0002040000000000,-0.0001780000000000,-0.0001520000000000,-0.0000000592000000,0.0000001440000000,0.0000857000000000,0.0001550000000000,0.0000895000000000,-0.0000885000000000,-0.0002680000000000,0.3190000000000000,0.0012300000000000,-0.3250000000000000,0.0011900000000000,0.0022000000000000,0.6730000000000000,0.8610000000000000
30500.0000000000000000,-0.0002040000000000,-0.0001780000000000,-0.0001520000000000,-0.0000000624000000,0.0000001580000000,0.0000859000000000,0.0001550000000000,0.0000897000000000,-0.0000884000000000,-0.0002680000000000,0.3220000000000000,0.0012300000000000,-0.3270000000000000,0.0012000000000000,0.0022100000000000,0.6740000000000000,0.8640000000000000
30600.0000000000000000,-0.0002050000000000,-0.0001780000000000,-0.0001530000000000,-0.0000000449000000,0.0000000483000000,0.0000860000000000,0.0001560000000000,0.0000898000000000,-0.0000889000000000,-0.0002690000000000,0.3240000000000000,0.0012200000000000,-0.3290000000000000,0.0011500000000000,0.0021700000000000,0.6760000000000000,0.8660000000000000
30700.0000000000000000,-0.0002040000000000,-0.0001780000000000,-0.0001520000000000,-0.0000000400000000,-0.0000000136000000,0.0000861000000000,0.0001560000000000,0.0000900000000000,-0.0000883000000000,-0.0002680000000000,0.3260000000000000,0.0012200000000000,-0.3310000000000000,0.0011200000000000,0.0021600000000000,0.6770000000000000,0.8690000000000000
30800.0000000000000000,-0.0002060000000000,-0.0001800000000000,-0.0001530000000000,-0.0000000452000000,0.0000000665000000,0.0000862000000000,0.0001560000000000,0.0000902000000000,-0.0000896000000000,-0.0002700000000000,0.3290000000000000,0.0012300000000000,-0.3350000000000000,0.0011800000000000,0.0021800000000000,0.6780000000000000,0.8720000000000000
